\u1D559           𝕙            \Bbbh                                        MATHEMATICAL DOUBLE-STRUCK SMALL H
\u1D55A           𝕚            \Bbbi                                        MATHEMATICAL DOUBLE-STRUCK SMALL I
\u1D55B           𝕛            \Bbbj                                        MATHEMATICAL DOUBLE-STRUCK SMALL J
\u1D55C           𝕜            \Bbbk                                        MATHEMATICAL DOUBLE-STRUCK SMALL K
\u1D55D           𝕝            \Bbbl                                        MATHEMATICAL DOUBLE-STRUCK SMALL L
\u1D55E           𝕞            \Bbbm                                        MATHEMATICAL DOUBLE-STRUCK SMALL M
\u1D55F           𝕟            \Bbbn                                        MATHEMATICAL DOUBLE-STRUCK SMALL N
\u1D560           𝕠            \Bbbo                                        MATHEMATICAL DOUBLE-STRUCK SMALL O
\u1D561           𝕡            \Bbbp                                        MATHEMATICAL DOUBLE-STRUCK SMALL P
\u1D562           𝕢            \Bbbq                                        MATHEMATICAL DOUBLE-STRUCK SMALL Q
\u1D563           𝕣            \Bbbr                                        MATHEMATICAL DOUBLE-STRUCK SMALL R
\u1D564           𝕤            \Bbbs                                        MATHEMATICAL DOUBLE-STRUCK SMALL S
\u1D565           𝕥            \Bbbt                                        MATHEMATICAL DOUBLE-STRUCK SMALL T
\u1D566           𝕦            \Bbbu                                        MATHEMATICAL DOUBLE-STRUCK SMALL U
\u1D567           𝕧            \Bbbv                                        MATHEMATICAL DOUBLE-STRUCK SMALL V
\u1D568           𝕨            \Bbbw                                        MATHEMATICAL DOUBLE-STRUCK SMALL W
\u1D569           𝕩            \Bbbx                                        MATHEMATICAL DOUBLE-STRUCK SMALL X
\u1D56A           𝕪            \Bbby                                        MATHEMATICAL DOUBLE-STRUCK SMALL Y
\u1D56B           𝕫            \Bbbz                                        MATHEMATICAL DOUBLE-STRUCK SMALL Z
\u1D56C           𝕬            \mbffrakA                                    MATHEMATICAL BOLD FRAKTUR CAPITAL A
\u1D56D           𝕭            \mbffrakB                                    MATHEMATICAL BOLD FRAKTUR CAPITAL B
\u1D56E           𝕮            \mbffrakC                                    MATHEMATICAL BOLD FRAKTUR CAPITAL C
\u1D56F           𝕯            \mbffrakD                                    MATHEMATICAL BOLD FRAKTUR CAPITAL D
\u1D570           𝕰            \mbffrakE                                    MATHEMATICAL BOLD FRAKTUR CAPITAL E
\u1D571           𝕱            \mbffrakF                                    MATHEMATICAL BOLD FRAKTUR CAPITAL F
\u1D572           𝕲            \mbffrakG                                    MATHEMATICAL BOLD FRAKTUR CAPITAL G
\u1D573           𝕳            \mbffrakH                                    MATHEMATICAL BOLD FRAKTUR CAPITAL H
\u1D574           𝕴            \mbffrakI                                    MATHEMATICAL BOLD FRAKTUR CAPITAL I
\u1D575           𝕵            \mbffrakJ                                    MATHEMATICAL BOLD FRAKTUR CAPITAL J
\u1D576           𝕶            \mbffrakK                                    MATHEMATICAL BOLD FRAKTUR CAPITAL K
\u1D577           𝕷            \mbffrakL                                    MATHEMATICAL BOLD FRAKTUR CAPITAL L
\u1D578           𝕸            \mbffrakM                                    MATHEMATICAL BOLD FRAKTUR CAPITAL M
\u1D579           𝕹            \mbffrakN                                    MATHEMATICAL BOLD FRAKTUR CAPITAL N
\u1D57A           𝕺            \mbffrakO                                    MATHEMATICAL BOLD FRAKTUR CAPITAL O
\u1D57B           𝕻            \mbffrakP                                    MATHEMATICAL BOLD FRAKTUR CAPITAL P
\u1D57C           𝕼            \mbffrakQ                                    MATHEMATICAL BOLD FRAKTUR CAPITAL Q
\u1D57D           𝕽            \mbffrakR                                    MATHEMATICAL BOLD FRAKTUR CAPITAL R
\u1D57E           𝕾            \mbffrakS                                    MATHEMATICAL BOLD FRAKTUR CAPITAL S
\u1D57F           𝕿            \mbffrakT                                    MATHEMATICAL BOLD FRAKTUR CAPITAL T
\u1D580           𝖀            \mbffrakU                                    MATHEMATICAL BOLD FRAKTUR CAPITAL U
\u1D581           𝖁            \mbffrakV                                    MATHEMATICAL BOLD FRAKTUR CAPITAL V
\u1D582           𝖂            \mbffrakW                                    MATHEMATICAL BOLD FRAKTUR CAPITAL W
\u1D583           𝖃            \mbffrakX                                    MATHEMATICAL BOLD FRAKTUR CAPITAL X
\u1D584           𝖄            \mbffrakY                                    MATHEMATICAL BOLD FRAKTUR CAPITAL Y
\u1D585           𝖅            \mbffrakZ                                    MATHEMATICAL BOLD FRAKTUR CAPITAL Z
\u1D586           𝖆            \mbffraka                                    MATHEMATICAL BOLD FRAKTUR SMALL A
\u1D587           𝖇            \mbffrakb                                    MATHEMATICAL BOLD FRAKTUR SMALL B
\u1D588           𝖈            \mbffrakc                                    MATHEMATICAL BOLD FRAKTUR SMALL C
\u1D589           𝖉            \mbffrakd                                    MATHEMATICAL BOLD FRAKTUR SMALL D
\u1D58A           𝖊            \mbffrake                                    MATHEMATICAL BOLD FRAKTUR SMALL E
\u1D58B           𝖋            \mbffrakf                                    MATHEMATICAL BOLD FRAKTUR SMALL F
\u1D58C           𝖌            \mbffrakg                                    MATHEMATICAL BOLD FRAKTUR SMALL G
\u1D58D           𝖍            \mbffrakh                                    MATHEMATICAL BOLD FRAKTUR SMALL H
\u1D58E           𝖎            \mbffraki                                    MATHEMATICAL BOLD FRAKTUR SMALL I
\u1D58F           𝖏            \mbffrakj                                    MATHEMATICAL BOLD FRAKTUR SMALL J
\u1D590           𝖐            \mbffrakk                                    MATHEMATICAL BOLD FRAKTUR SMALL K
\u1D591           𝖑            \mbffrakl                                    MATHEMATICAL BOLD FRAKTUR SMALL L
\u1D592           𝖒            \mbffrakm                                    MATHEMATICAL BOLD FRAKTUR SMALL M
\u1D593           𝖓            \mbffrakn                                    MATHEMATICAL BOLD FRAKTUR SMALL N
\u1D594           𝖔            \mbffrako                                    MATHEMATICAL BOLD FRAKTUR SMALL O
\u1D595           𝖕            \mbffrakp                                    MATHEMATICAL BOLD FRAKTUR SMALL P
\u1D596           𝖖            \mbffrakq                                    MATHEMATICAL BOLD FRAKTUR SMALL Q
\u1D597           𝖗            \mbffrakr                                    MATHEMATICAL BOLD FRAKTUR SMALL R
\u1D598           𝖘            \mbffraks                                    MATHEMATICAL BOLD FRAKTUR SMALL S
\u1D599           𝖙            \mbffrakt                                    MATHEMATICAL BOLD FRAKTUR SMALL T
\u1D59A           𝖚            \mbffraku                                    MATHEMATICAL BOLD FRAKTUR SMALL U
\u1D59B           𝖛            \mbffrakv                                    MATHEMATICAL BOLD FRAKTUR SMALL V
\u1D59C           𝖜            \mbffrakw                                    MATHEMATICAL BOLD FRAKTUR SMALL W
\u1D59D           𝖝            \mbffrakx                                    MATHEMATICAL BOLD FRAKTUR SMALL X
\u1D59E           𝖞            \mbffraky                                    MATHEMATICAL BOLD FRAKTUR SMALL Y
\u1D59F           𝖟            \mbffrakz                                    MATHEMATICAL BOLD FRAKTUR SMALL Z
\u1D5A0           𝖠            \msansA                                      MATHEMATICAL SANS-SERIF CAPITAL A
\u1D5A1           𝖡            \msansB                                      MATHEMATICAL SANS-SERIF CAPITAL B
\u1D5A2           𝖢            \msansC                                      MATHEMATICAL SANS-SERIF CAPITAL C
\u1D5A3           𝖣            \msansD                                      MATHEMATICAL SANS-SERIF CAPITAL D
\u1D5A4           𝖤            \msansE                                      MATHEMATICAL SANS-SERIF CAPITAL E
\u1D5A5           𝖥            \msansF                                      MATHEMATICAL SANS-SERIF CAPITAL F
\u1D5A6           𝖦            \msansG                                      MATHEMATICAL SANS-SERIF CAPITAL G
\u1D5A7           𝖧            \msansH                                      MATHEMATICAL SANS-SERIF CAPITAL H
\u1D5A8           𝖨            \msansI                                      MATHEMATICAL SANS-SERIF CAPITAL I
\u1D5A9           𝖩            \msansJ                                      MATHEMATICAL SANS-SERIF CAPITAL J
\u1D5AA           𝖪            \msansK                                      MATHEMATICAL SANS-SERIF CAPITAL K
\u1D5AB           𝖫            \msansL                                      MATHEMATICAL SANS-SERIF CAPITAL L
\u1D5AC           𝖬            \msansM                                      MATHEMATICAL SANS-SERIF CAPITAL M
\u1D5AD           𝖭            \msansN                                      MATHEMATICAL SANS-SERIF CAPITAL N
\u1D5AE           𝖮            \msansO                                      MATHEMATICAL SANS-SERIF CAPITAL O
\u1D5AF           𝖯            \msansP                                      MATHEMATICAL SANS-SERIF CAPITAL P
\u1D5B0           𝖰            \msansQ                                      MATHEMATICAL SANS-SERIF CAPITAL Q
